region	chr	midPos	Nsites	Fst	zscore	outlier	high_thresh	low_thresh	block
(310526,348202)(450001,499973)(450001,500001)	NC_133887.1	475001	37678	0.937233	1.3556209661548213	high	0.8832103499999998	0.055679349999999996	True
(317506,354997)(460001,510000)(460001,510001)	NC_133887.1	485001	37493	0.933774	1.3444219823262025	high	0.8832103499999998	0.055679349999999996	True
(325167,361522)(470001,520000)(470001,520001)	NC_133887.1	495001	36357	0.927556	1.324290360052033	high	0.8832103499999998	0.055679349999999996	True
(332468,367379)(480001,530000)(480001,530001)	NC_133887.1	505001	34913	0.893735	1.2147902640509574	high	0.8832103499999998	0.055679349999999996	True
(340831,373484)(490001,540000)(490001,540001)	NC_133887.1	515001	32655	0.883937	1.1830679039605245	high	0.8832103499999998	0.055679349999999996	True
(452124,484814)(660155,710000)(660001,710001)	NC_133887.1	685001	32692	0.905545	1.2530267482995814	high	0.8832103499999998	0.055679349999999996	True
(460123,492794)(670001,720000)(670001,720001)	NC_133887.1	695001	32673	0.907438	1.2591555937426502	high	0.8832103499999998	0.055679349999999996	True
(466424,501754)(680447,730000)(680001,730001)	NC_133887.1	705001	35332	0.913313	1.2781767067791163	high	0.8832103499999998	0.055679349999999996	True
(472687,509992)(690001,740000)(690001,740001)	NC_133887.1	715001	37307	0.918463	1.2948505335259757	high	0.8832103499999998	0.055679349999999996	True
(477368,515734)(700389,747819)(700001,750001)	NC_133887.1	725001	38368	0.92073	1.3021902549308555	high	0.8832103499999998	0.055679349999999996	True
(484815,522162)(710001,759934)(710001,760001)	NC_133887.1	735001	37349	0.921781	1.3055930106417195	high	0.8832103499999998	0.055679349999999996	True
(492795,527916)(720001,770000)(720001,770001)	NC_133887.1	745001	35123	0.899443	1.2332706918317489	high	0.8832103499999998	0.055679349999999996	True
(1624456,1657278)(2390001,2439986)(2390001,2440001)	NC_133887.1	2415001	32824	0.922546	1.308069802381787	high	0.8832103499999998	0.055679349999999996	False
(3032212,3066816)(4510001,4559989)(4510001,4560001)	NC_133887.1	4535001	34606	0.888065	1.1964328664481043	high	0.8832103499999998	0.055679349999999996	False
(3697479,3732478)(5550048,5600000)(5550001,5600001)	NC_133887.1	5575001	35001	0.884257	1.1841039475642128	high	0.8832103499999998	0.055679349999999996	False
(3794270,3822981)(5690001,5740000)(5690001,5740001)	NC_133887.1	5715001	28713	0.885158	1.187021057835848	high	0.8832103499999998	0.055679349999999996	True
(3801558,3829475)(5700074,5749942)(5700001,5750001)	NC_133887.1	5725001	27919	0.911019	1.2707495691951751	high	0.8832103499999998	0.055679349999999996	True
(3809055,3837273)(5710665,5760000)(5710001,5760001)	NC_133887.1	5735001	28220	0.927372	1.323694634979912	high	0.8832103499999998	0.055679349999999996	True
(3815163,3845025)(5720001,5770000)(5720001,5770001)	NC_133887.1	5745001	29864	0.937209	1.3555432628845445	high	0.8832103499999998	0.055679349999999996	True
(3817722,3851912)(5733104,5780000)(5730001,5780001)	NC_133887.1	5755001	34192	0.925352	1.3171546097316291	high	0.8832103499999998	0.055679349999999996	True
(4149781,4183997)(6220107,6270000)(6220001,6270001)	NC_133887.1	6245001	34218	0.890546	1.2044654420129506	high	0.8832103499999998	0.055679349999999996	True
(4155663,4191090)(6230001,6280000)(6230001,6280001)	NC_133887.1	6255001	35429	0.894128	1.2160626551017375	high	0.8832103499999998	0.055679349999999996	True
(4163570,4193348)(6240001,6290000)(6240001,6290001)	NC_133887.1	6265001	29780	0.921444	1.3045019272215852	high	0.8832103499999998	0.055679349999999996	True
(4171032,4198616)(6250001,6300000)(6250001,6300001)	NC_133887.1	6275001	27586	0.900426	1.2364532882768289	high	0.8832103499999998	0.055679349999999996	True
(4176404,4203441)(6260001,6310000)(6260001,6310001)	NC_133887.1	6285001	27039	0.898308	1.2295959746749165	high	0.8832103499999998	0.055679349999999996	True
(4213203,4244677)(6330001,6380000)(6330001,6380001)	NC_133887.1	6355001	31476	0.885431	1.1879049325352444	high	0.8832103499999998	0.055679349999999996	True
(4219066,4252702)(6340213,6389861)(6340001,6390001)	NC_133887.1	6365001	33638	0.903856	1.2475583806538637	high	0.8832103499999998	0.055679349999999996	True
(4224305,4255400)(6350001,6394323)(6350001,6400001)	NC_133887.1	6375001	31097	0.920946	1.3028895843633455	high	0.8832103499999998	0.055679349999999996	True
(4230312,4260892)(6360001,6410000)(6360001,6410001)	NC_133887.1	6385001	30582	0.903502	1.2464122574172836	high	0.8832103499999998	0.055679349999999996	True
(4392423,4424180)(6620369,6670000)(6620001,6670001)	NC_133887.1	6645001	31759	0.901841	1.2410345435868884	high	0.8832103499999998	0.055679349999999996	True
(4398464,4431508)(6630001,6679873)(6630001,6680001)	NC_133887.1	6655001	33046	0.920277	1.300723605704384	high	0.8832103499999998	0.055679349999999996	True
(4405645,4436572)(6640001,6690000)(6640001,6690001)	NC_133887.1	6665001	30929	0.925662	1.3181582769727023	high	0.8832103499999998	0.055679349999999996	True
(4410547,4443441)(6650001,6699981)(6650001,6700001)	NC_133887.1	6675001	32896	0.927217	1.3231928013593754	high	0.8832103499999998	0.055679349999999996	True
(4418278,4451086)(6660076,6710000)(6660001,6710001)	NC_133887.1	6685001	32810	0.922661	1.3084421305518623	high	0.8832103499999998	0.055679349999999996	True
(4424181,4455051)(6670001,6720000)(6670001,6720001)	NC_133887.1	6695001	30872	0.902513	1.2432102351546341	high	0.8832103499999998	0.055679349999999996	True
(7442841,7471020)(11160001,11210000)(11160001,11210001)	NC_133887.1	11185001	28181	0.884998	1.1865030360340036	high	0.8832103499999998	0.055679349999999996	False
(7478491,7514627)(11220288,11270000)(11220001,11270001)	NC_133887.1	11245001	36138	0.918832	1.2960452213064788	high	0.8832103499999998	0.055679349999999996	False
(7751624,7791753)(11620001,11670000)(11620001,11670001)	NC_133887.1	11645001	40131	0.913536	1.2788986996654366	high	0.8832103499999998	0.055679349999999996	False
(7760096,7795922)(11630001,11679466)(11630001,11680001)	NC_133887.1	11655001	35828	0.899425	1.2332124143790413	high	0.8832103499999998	0.055679349999999996	False
(9075399,9109940)(13830001,13880000)(13830001,13880001)	NC_133887.1	13855001	34543	0.888456	1.1976987822263614	high	0.8832103499999998	0.055679349999999996	False
(9081808,9116475)(13840001,13890000)(13840001,13890001)	NC_133887.1	13865001	34669	0.888976	1.1993823530823546	high	0.8832103499999998	0.055679349999999996	False
(9373707,9407762)(14220001,14270000)(14220001,14270001)	NC_133887.1	14245001	34057	0.889443	1.2008943292164875	high	0.8832103499999998	0.055679349999999996	False
(9380160,9414011)(14230001,14280000)(14230001,14280001)	NC_133887.1	14255001	33853	0.898312	1.229608925219963	high	0.8832103499999998	0.055679349999999996	False
(12405597,12437141)(18790227,18840000)(18790001,18840001)	NC_133887.1	18815001	31546	0.894736	1.2180311379487452	high	0.8832103499999998	0.055679349999999996	False
(12418998,12450018)(18810257,18860000)(18810001,18860001)	NC_133887.1	18835001	31022	0.883706	1.182320009984112	high	0.8832103499999998	0.055679349999999996	False
(14135970,14171426)(21440460,21490000)(21440001,21490001)	NC_133887.1	21465001	35458	0.887967	1.1961155780944748	high	0.8832103499999998	0.055679349999999996	True
(14142178,14178799)(21450001,21500000)(21450001,21500001)	NC_133887.1	21475001	36623	0.893134	1.2128444446577802	high	0.8832103499999998	0.055679349999999996	True
(14150032,14187217)(21460001,21510000)(21460001,21510001)	NC_133887.1	21485001	37187	0.902541	1.2433008889699568	high	0.8832103499999998	0.055679349999999996	True
(14157221,14194820)(21470001,21520000)(21470001,21520001)	NC_133887.1	21495001	37601	0.903298	1.2457517796199322	high	0.8832103499999998	0.055679349999999996	True
(14164051,14203131)(21480001,21530000)(21480001,21530001)	NC_133887.1	21505001	39082	0.886418	1.191100479525371	high	0.8832103499999998	0.055679349999999996	True
(15036131,15071389)(22800001,22849767)(22800001,22850001)	NC_133887.1	22825001	35260	0.884266	1.1841330862905666	high	0.8832103499999998	0.055679349999999996	False
(15071390,15102793)(22850095,22900000)(22850001,22900001)	NC_133887.1	22875001	31405	0.890375	1.20391180621223	high	0.8832103499999998	0.055679349999999996	True
(15077634,15110458)(22860001,22910000)(22860001,22910001)	NC_133887.1	22885001	32826	0.922854	1.3090669943503368	high	0.8832103499999998	0.055679349999999996	True
(15084433,15116163)(22870012,22919161)(22870001,22920001)	NC_133887.1	22895001	31732	0.948622	1.392494405537342	high	0.8832103499999998	0.055679349999999996	True
(15090804,15116163)(22880001,22919161)(22880001,22930001)	NC_133887.1	22905001	25361	0.950917	1.3999247807575448	high	0.8832103499999998	0.055679349999999996	True
(15095676,15116163)(22890001,22919161)(22890001,22940001)	NC_133887.1	22915001	20489	0.953507	1.4083102586748975	high	0.8832103499999998	0.055679349999999996	True
(15102794,15116163)(22900001,22919161)(22900001,22950001)	NC_133887.1	22925001	13371	0.95746	1.4211086348167101	high	0.8832103499999998	0.055679349999999996	True
(595401,632595)(920001,970000)(920001,970001)	NC_133888.1	945001	37196	0.884069	1.753317318203833	high	0.8832103499999998	0.055679349999999996	False
(768733,800425)(1180239,1230000)(1180001,1230001)	NC_133888.1	1205001	31694	0.897723	1.7957981088124728	high	0.8832103499999998	0.055679349999999996	True
(774678,806894)(1190136,1239868)(1190001,1240001)	NC_133888.1	1215001	32218	0.923299	1.875371032542263	high	0.8832103499999998	0.055679349999999996	True
(781614,807701)(1200251,1241563)(1200001,1250001)	NC_133888.1	1225001	26089	0.929694	1.8952673747088262	high	0.8832103499999998	0.055679349999999996	True
(787966,807701)(1210001,1241563)(1210001,1260001)	NC_133888.1	1235001	19737	0.935657	1.9138196637376321	high	0.8832103499999998	0.055679349999999996	True
(794503,807701)(1220001,1241563)(1220001,1270001)	NC_133888.1	1245001	13200	0.942614	1.9354645194769247	high	0.8832103499999998	0.055679349999999996	True
(800426,807728)(1230001,1280000)(1230001,1280001)	NC_133888.1	1255001	7304	0.937501	1.9195567794460202	high	0.8832103499999998	0.055679349999999996	True
(806895,813488)(1240757,1289847)(1240001,1290001)	NC_133888.1	1265001	6595	0.924234	1.8782800364399548	high	0.8832103499999998	0.055679349999999996	True
(807702,819299)(1279974,1299901)(1250001,1300001)	NC_133888.1	1275001	11599	0.939998	1.9273255310316195	high	0.8832103499999998	0.055679349999999996	True
(807702,826337)(1279974,1310000)(1260001,1310001)	NC_133888.1	1285001	18637	0.920468	1.8665631287621942	high	0.8832103499999998	0.055679349999999996	True
(807702,834771)(1279974,1320000)(1270001,1320001)	NC_133888.1	1295001	27071	0.908466	1.8292220969118291	high	0.8832103499999998	0.055679349999999996	True
(807729,842877)(1280001,1330000)(1280001,1330001)	NC_133888.1	1305001	35150	0.909615	1.832796904910168	high	0.8832103499999998	0.055679349999999996	True
(813489,851847)(1290343,1340000)(1290001,1340001)	NC_133888.1	1315001	38360	0.898733	1.7989404552688024	high	0.8832103499999998	0.055679349999999996	True
(826338,867344)(1310001,1360000)(1310001,1360001)	NC_133888.1	1335001	41008	0.886029	1.7594153370695818	high	0.8832103499999998	0.055679349999999996	False
(834772,874464)(1320001,1369889)(1320001,1370001)	NC_133888.1	1345001	39694	0.891799	1.7773671579141586	high	0.8832103499999998	0.055679349999999996	False
(889534,922957)(1390252,1440000)(1390001,1440001)	NC_133888.1	1415001	33425	0.906617	1.8234694250328654	high	0.8832103499999998	0.055679349999999996	True
(897225,929257)(1400001,1449830)(1400001,1450001)	NC_133888.1	1425001	32034	0.915564	1.8513056366613623	high	0.8832103499999998	0.055679349999999996	True
(905386,935046)(1410001,1459461)(1410001,1460001)	NC_133888.1	1435001	29662	0.909826	1.8334533753084712	high	0.8832103499999998	0.055679349999999996	True
(911707,941730)(1420001,1470000)(1420001,1470001)	NC_133888.1	1445001	30025	0.893319	1.782096233769229	high	0.8832103499999998	0.055679349999999996	True
(1129884,1160820)(1760391,1810000)(1760001,1810001)	NC_133888.1	1785001	30938	0.898541	1.7983430983186883	high	0.8832103499999998	0.055679349999999996	False
(1136216,1166705)(1770068,1819443)(1770001,1820001)	NC_133888.1	1795001	30491	0.888242	1.7663004981664705	high	0.8832103499999998	0.055679349999999996	False
(1174681,1207547)(1830001,1879981)(1830001,1880001)	NC_133888.1	1855001	32868	0.889274	1.769511291773334	high	0.8832103499999998	0.055679349999999996	False
(2084881,2118626)(3370001,3419931)(3370001,3420001)	NC_133888.1	3395001	33747	0.902129	1.8095062063239464	high	0.8832103499999998	0.055679349999999996	False
(2093580,2126639)(3380001,3430000)(3380001,3430001)	NC_133888.1	3405001	33061	0.908527	1.8294118821928547	high	0.8832103499999998	0.055679349999999996	False
(2250916,2279742)(3620001,3670000)(3620001,3670001)	NC_133888.1	3645001	28828	0.884294	1.754017345879748	high	0.8832103499999998	0.055679349999999996	True
(2255922,2286361)(3630124,3680000)(3630001,3680001)	NC_133888.1	3655001	30441	0.883387	1.7511954565372814	high	0.8832103499999998	0.055679349999999996	True
(2262824,2292312)(3640001,3689793)(3640001,3690001)	NC_133888.1	3665001	29490	0.900743	1.8051940358403094	high	0.8832103499999998	0.055679349999999996	True
(2350241,2382399)(3780001,3829478)(3780001,3830001)	NC_133888.1	3805001	32160	0.901279	1.8068616573260452	high	0.8832103499999998	0.055679349999999996	True
(2354686,2387969)(3790001,3839983)(3790001,3840001)	NC_133888.1	3815001	33285	0.902365	1.8102404575751283	high	0.8832103499999998	0.055679349999999996	True
(2361422,2395149)(3800001,3850000)(3800001,3850001)	NC_133888.1	3825001	33729	0.896625	1.7923819737540074	high	0.8832103499999998	0.055679349999999996	True
(2408819,2427755)(3870001,3900353)(3870001,3920001)	NC_133888.1	3895001	18938	0.905016	1.8184883392144653	high	0.8832103499999998	0.055679349999999996	False
(2415758,2432393)(3880001,3930000)(3880001,3930001)	NC_133888.1	3905001	16637	0.914272	1.8472859221845521	high	0.8832103499999998	0.055679349999999996	False
(2457113,2484102)(3970001,4013090)(3970001,4020001)	NC_133888.1	3995001	26991	0.88688	1.762062997301598	high	0.8832103499999998	0.055679349999999996	False
(12202331,12240636)(20410001,20459723)(20410001,20460001)	NC_133888.1	20435001	38307	0.918371	1.8600388708226667	high	0.8832103499999998	0.055679349999999996	True
(12209688,12247483)(20420131,20469531)(20420001,20470001)	NC_133888.1	20445001	37797	0.910543	1.8356841301690534	high	0.8832103499999998	0.055679349999999996	True
(12216999,12252901)(20430001,20480000)(20430001,20480001)	NC_133888.1	20455001	35904	0.896287	1.7913303766230766	high	0.8832103499999998	0.055679349999999996	True
(13220286,13254992)(21930003,21980000)(21930001,21980001)	NC_133888.1	21955001	34708	0.891154	1.775360411909869	high	0.8832103499999998	0.055679349999999996	True
(13227692,13263311)(21940001,21990000)(21940001,21990001)	NC_133888.1	21965001	35621	0.89521	1.7879795774810299	high	0.8832103499999998	0.055679349999999996	True
(13233084,13270835)(21950135,22000000)(21950001,22000001)	NC_133888.1	21975001	37753	0.901849	1.8086350607716966	high	0.8832103499999998	0.055679349999999996	True
(13285201,13324426)(22020001,22070000)(22020001,22070001)	NC_133888.1	22045001	39227	0.901196	1.806603424894485	high	0.8832103499999998	0.055679349999999996	False
(13293905,13331589)(22030001,22080000)(22030001,22080001)	NC_133888.1	22055001	37686	0.891241	1.775631089277889	high	0.8832103499999998	0.055679349999999996	False
(13375334,13410045)(22140001,22190000)(22140001,22190001)	NC_133888.1	22165001	34713	0.911312	1.8380766692036252	high	0.8832103499999998	0.055679349999999996	True
(13380849,13417854)(22150001,22199909)(22150001,22200001)	NC_133888.1	22175001	37007	0.911376	1.8382757881869967	high	0.8832103499999998	0.055679349999999996	True
(13388175,13425715)(22160001,22209978)(22160001,22210001)	NC_133888.1	22185001	37542	0.910686	1.8361290366475238	high	0.8832103499999998	0.055679349999999996	True
(395286,430442)(560001,610000)(560001,610001)	NC_133889.1	585001	35158	0.88639	1.538776042064774	high	0.8832103499999998	0.055679349999999996	False
(403126,438853)(570001,619812)(570001,620001)	NC_133889.1	595001	35729	0.889379	1.548718125331328	high	0.8832103499999998	0.055679349999999996	False
(2686500,2720289)(4300001,4349891)(4300001,4350001)	NC_133889.1	4325001	33791	0.890755	1.5532950094312874	high	0.8832103499999998	0.055679349999999996	True
(2693995,2725313)(4310001,4360000)(4310001,4360001)	NC_133889.1	4335001	31320	0.910351	1.6184756931687896	high	0.8832103499999998	0.055679349999999996	True
(2701641,2733011)(4320001,4369928)(4320001,4370001)	NC_133889.1	4345001	31372	0.9176	1.642587490291322	high	0.8832103499999998	0.055679349999999996	True
(2708190,2740415)(4330001,4380000)(4330001,4380001)	NC_133889.1	4355001	32227	0.922135	1.657671915722511	high	0.8832103499999998	0.055679349999999996	True
(2713472,2747842)(4340255,4389877)(4340001,4390001)	NC_133889.1	4365001	34372	0.930096	1.6841519842688597	high	0.8832103499999998	0.055679349999999996	True
(2720290,2754825)(4350050,4400000)(4350001,4400001)	NC_133889.1	4375001	34537	0.919376	1.648494863955223	high	0.8832103499999998	0.055679349999999996	True
(2973034,2998164)(4730017,4779861)(4730001,4780001)	NC_133889.1	4755001	25132	0.891592	1.5560790588438353	high	0.8832103499999998	0.055679349999999996	False
(3206321,3244408)(5100190,5150000)(5100001,5150001)	NC_133889.1	5125001	38089	0.905301	1.6016782624240258	high	0.8832103499999998	0.055679349999999996	True
(3212243,3251606)(5110001,5160000)(5110001,5160001)	NC_133889.1	5135001	39365	0.92097	1.6537968648675307	high	0.8832103499999998	0.055679349999999996	True
(3220264,3257402)(5120197,5169985)(5120001,5170001)	NC_133889.1	5145001	37140	0.914765	1.633157645506886	high	0.8832103499999998	0.055679349999999996	True
(3227765,3263148)(5130001,5179957)(5130001,5180001)	NC_133889.1	5155001	35385	0.912998	1.6272802078581732	high	0.8832103499999998	0.055679349999999996	True
(3235908,3269594)(5140001,5190000)(5140001,5190001)	NC_133889.1	5165001	33688	0.909943	1.6171185938135686	high	0.8832103499999998	0.055679349999999996	True
(3244409,3274829)(5150001,5199887)(5150001,5200001)	NC_133889.1	5175001	30422	0.893855	1.563606303551835	high	0.8832103499999998	0.055679349999999996	True
(3950740,3987379)(6230001,6280000)(6230001,6280001)	NC_133889.1	6255001	36641	0.891844	1.5569172672691185	high	0.8832103499999998	0.055679349999999996	True
(3956371,3995926)(6240013,6289949)(6240001,6290001)	NC_133889.1	6265001	39557	0.906899	1.606993568231973	high	0.8832103499999998	0.055679349999999996	True
(3963728,4002608)(6250148,6300000)(6250001,6300001)	NC_133889.1	6275001	38882	0.889255	1.5483056735665062	high	0.8832103499999998	0.055679349999999996	True
(4836684,4874169)(7580076,7630000)(7580001,7630001)	NC_133889.1	7605001	37487	0.88326	1.5283649612269306	high	0.8832103499999998	0.055679349999999996	False
(5487370,5522582)(8500001,8550000)(8500001,8550001)	NC_133889.1	8525001	35214	0.888916	1.5471780836610658	high	0.8832103499999998	0.055679349999999996	False
(11087798,11113192)(17020113,17070000)(17020001,17070001)	NC_133889.1	17045001	25396	0.928049	1.6773432039253884	high	0.8832103499999998	0.055679349999999996	True
(11092386,11119490)(17030193,17080000)(17030001,17080001)	NC_133889.1	17055001	27106	0.926344	1.671671992159087	high	0.8832103499999998	0.055679349999999996	True
(11097801,11125351)(17040050,17088699)(17040001,17090001)	NC_133889.1	17065001	27552	0.925531	1.6689677721203755	high	0.8832103499999998	0.055679349999999996	True
(11693162,11733523)(18000168,18050000)(18000001,18050001)	NC_133889.1	18025001	40363	0.910406	1.6186586354838317	high	0.8832103499999998	0.055679349999999996	True
(11700082,11740539)(18010001,18060000)(18010001,18060001)	NC_133889.1	18035001	40459	0.910511	1.6190078889943658	high	0.8832103499999998	0.055679349999999996	True
(11707986,11746816)(18020001,18069864)(18020001,18070001)	NC_133889.1	18045001	38832	0.90427	1.5982489255729664	high	0.8832103499999998	0.055679349999999996	True
(11716907,11753632)(18030001,18080000)(18030001,18080001)	NC_133889.1	18055001	36727	0.903069	1.5942541306572313	high	0.8832103499999998	0.055679349999999996	True
(11724949,11758689)(18040001,18089931)(18040001,18090001)	NC_133889.1	18065001	33742	0.902658	1.5928870526302812	high	0.8832103499999998	0.055679349999999996	True
(13501760,13538594)(20860001,20907231)(20860001,20910001)	NC_133889.1	20885001	36836	0.888481	1.545731176260279	high	0.8832103499999998	0.055679349999999996	True
(13510074,13543907)(20870001,20920000)(20870001,20920001)	NC_133889.1	20895001	33835	0.895019	1.5674780281829055	high	0.8832103499999998	0.055679349999999996	True
(13518308,13549819)(20880478,20930000)(20880001,20930001)	NC_133889.1	20905001	31513	0.884749	1.5333177086287033	high	0.8832103499999998	0.055679349999999996	True
(13532704,13564971)(20900001,20950000)(20900001,20950001)	NC_133889.1	20925001	32269	0.928944	1.6803201743247074	high	0.8832103499999998	0.055679349999999996	True
(13538595,13566192)(20911949,20952643)(20910001,20960001)	NC_133889.1	20935001	27599	0.930464	1.6853760346676856	high	0.8832103499999998	0.055679349999999996	True
(13543908,13566192)(20920001,20952643)(20920001,20970001)	NC_133889.1	20945001	22286	0.933321	1.6948790563781393	high	0.8832103499999998	0.055679349999999996	True
(13549820,13566192)(20930001,20952643)(20930001,20980001)	NC_133889.1	20955001	16374	0.941095	1.7207371210533453	high	0.8832103499999998	0.055679349999999996	True
(13558084,13572429)(20940053,20990000)(20940001,20990001)	NC_133889.1	20965001	14347	0.939295	1.7147499180156078	high	0.8832103499999998	0.055679349999999996	True
(13997780,14035299)(21630013,21678961)(21630001,21680001)	NC_133889.1	21655001	37521	0.885007	1.5341758743974456	high	0.8832103499999998	0.055679349999999996	False
(14006251,14039841)(21640001,21690000)(21640001,21690001)	NC_133889.1	21665001	33592	0.897039	1.574197000480811	high	0.8832103499999998	0.055679349999999996	False
(14021099,14053283)(21660001,21709779)(21660001,21710001)	NC_133889.1	21685001	32186	0.904823	1.6000883273951156	high	0.8832103499999998	0.055679349999999996	False
(14029053,14060249)(21670001,21720000)(21670001,21720001)	NC_133889.1	21695001	31198	0.883699	1.5298251735233566	high	0.8832103499999998	0.055679349999999996	False
(14118126,14153883)(21800026,21849971)(21800001,21850001)	NC_133889.1	21825001	35759	0.883506	1.5291832123087548	high	0.8832103499999998	0.055679349999999996	False
(14125237,14160006)(21810186,21860000)(21810001,21860001)	NC_133889.1	21835001	34771	0.886553	1.5393182165620805	high	0.8832103499999998	0.055679349999999996	False
(10147551,10179691)(15550001,15600000)(15550001,15600001)	NC_133890.1	15575001	32142	0.934399	2.490415274806355	high	0.8832103499999998	0.055679349999999996	False
(10152582,10186345)(15560047,15610000)(15560001,15610001)	NC_133890.1	15585001	33765	0.889862	2.319260148021959	high	0.8832103499999998	0.055679349999999996	False
(10514756,10543463)(16120001,16169419)(16120001,16170001)	NC_133890.1	16145001	28709	0.890004	2.319805852223036	high	0.8832103499999998	0.055679349999999996	True
(10522479,10549339)(16130001,16180000)(16130001,16180001)	NC_133890.1	16155001	26862	0.895514	2.340980712419772	high	0.8832103499999998	0.055679349999999996	True
(10530123,10555023)(16140001,16190000)(16140001,16190001)	NC_133890.1	16165001	24902	0.892055	2.3276878192400057	high	0.8832103499999998	0.055679349999999996	True
(10534112,10563906)(16150001,16199947)(16150001,16200001)	NC_133890.1	16175001	29796	0.90062	2.360603005734569	high	0.8832103499999998	0.055679349999999996	True
(10538560,10571258)(16160001,16210000)(16160001,16210001)	NC_133890.1	16185001	32700	0.929398	2.471196495161368	high	0.8832103499999998	0.055679349999999996	True
(10543464,10578158)(16170672,16219995)(16170001,16220001)	NC_133890.1	16195001	34696	0.932339	2.482498720903401	high	0.8832103499999998	0.055679349999999996	True
(10549340,10584913)(16180001,16229834)(16180001,16230001)	NC_133890.1	16205001	35575	0.918234	2.4282933845921564	high	0.8832103499999998	0.055679349999999996	True
(10555024,10590975)(16190001,16240000)(16190001,16240001)	NC_133890.1	16215001	35953	0.920216	2.4359101854832512	high	0.8832103499999998	0.055679349999999996	True
(10563907,10595523)(16200017,16250000)(16200001,16250001)	NC_133890.1	16225001	31618	0.90232	2.367136084198172	high	0.8832103499999998	0.055679349999999996	True
(10571259,10601735)(16210001,16260000)(16210001,16260001)	NC_133890.1	16235001	30478	0.896715	2.345596140204941	high	0.8832103499999998	0.055679349999999996	True
(10749812,10784313)(16500001,16550000)(16500001,16550001)	NC_133890.1	16525001	34503	0.889314	2.31715419096428	high	0.8832103499999998	0.055679349999999996	False
(10757453,10790727)(16510208,16560000)(16510001,16560001)	NC_133890.1	16535001	33276	0.892648	2.329966710727604	high	0.8832103499999998	0.055679349999999996	False
(11128735,11162184)(17070394,17119488)(17070001,17120001)	NC_133890.1	17095001	33451	0.883503	2.294822591580753	high	0.8832103499999998	0.055679349999999996	False
(11626924,11662768)(17800001,17849539)(17800001,17850001)	NC_133890.1	17825001	35846	0.890027	2.3198942409316614	high	0.8832103499999998	0.055679349999999996	False
(11634132,11669339)(17810001,17860000)(17810001,17860001)	NC_133890.1	17835001	35209	0.9049	2.3770509915135216	high	0.8832103499999998	0.055679349999999996	False
(11819849,11856080)(18080113,18130000)(18080001,18130001)	NC_133890.1	18105001	36233	0.895928	2.3425717091750258	high	0.8832103499999998	0.055679349999999996	True
(11826956,11864525)(18090052,18140000)(18090001,18140001)	NC_133890.1	18115001	37571	0.938232	2.5051454452481132	high	0.8832103499999998	0.055679349999999996	True
(11834615,11872317)(18100001,18150000)(18100001,18150001)	NC_133890.1	18125001	37704	0.932644	2.483670832039518	high	0.8832103499999998	0.055679349999999996	True
(11840792,11879304)(18110001,18160000)(18110001,18160001)	NC_133890.1	18135001	38514	0.925003	2.4543065658392895	high	0.8832103499999998	0.055679349999999996	True
(11847917,11885915)(18120001,18170000)(18120001,18170001)	NC_133890.1	18145001	38000	0.915808	2.4189702973258616	high	0.8832103499999998	0.055679349999999996	True
(11856081,11890073)(18130001,18176929)(18130001,18180001)	NC_133890.1	18155001	33994	0.916016	2.419769638690821	high	0.8832103499999998	0.055679349999999996	True
(11885916,11919992)(18170001,18220000)(18170001,18220001)	NC_133890.1	18195001	34078	0.885732	2.303388610342735	high	0.8832103499999998	0.055679349999999996	False
(12316085,12351128)(18770001,18819963)(18770001,18820001)	NC_133890.1	18795001	35045	0.890284	2.3208818886758644	high	0.8832103499999998	0.055679349999999996	True
(12322095,12356717)(18780001,18830000)(18780001,18830001)	NC_133890.1	18805001	34624	0.926815	2.4612700588840246	high	0.8832103499999998	0.055679349999999996	True
(12330529,12363339)(18790001,18840000)(18790001,18840001)	NC_133890.1	18815001	32812	0.910491	2.3985371336841124	high	0.8832103499999998	0.055679349999999996	True
(12336140,12370694)(18800001,18850000)(18800001,18850001)	NC_133890.1	18825001	34556	0.890416	2.321389163003627	high	0.8832103499999998	0.055679349999999996	True
(12356718,12390695)(18830001,18880000)(18830001,18880001)	NC_133890.1	18855001	33979	0.892711	2.3302088189294903	high	0.8832103499999998	0.055679349999999996	True
(12363340,12397151)(18840001,18889957)(18840001,18890001)	NC_133890.1	18865001	33813	0.904033	2.3737191214970847	high	0.8832103499999998	0.055679349999999996	True
(12370695,12402615)(18850001,18900000)(18850001,18900001)	NC_133890.1	18875001	31922	0.914301	2.413178915417245	high	0.8832103499999998	0.055679349999999996	True
(12707545,12742254)(19330001,19380000)(19330001,19380001)	NC_133890.1	19355001	34711	0.885707	2.303292535659447	high	0.8832103499999998	0.055679349999999996	False
(13869441,13898574)(21030001,21077499)(21030001,21080001)	NC_133890.1	21055001	29135	0.888203	2.3128846320389487	high	0.8832103499999998	0.055679349999999996	True
(13877004,13900893)(21040001,21089870)(21040001,21090001)	NC_133890.1	21065001	23891	0.909811	2.395923902298671	high	0.8832103499999998	0.055679349999999996	True
(13884464,13907167)(21050001,21099876)(21050001,21100001)	NC_133890.1	21075001	22705	0.928244	2.4667616877807816	high	0.8832103499999998	0.055679349999999996	True
(13890961,13914537)(21060001,21110000)(21060001,21110001)	NC_133890.1	21085001	23578	0.930478	2.4753469214794226	high	0.8832103499999998	0.055679349999999996	True
