fst_chr	fst_midPos	FST	Z	chr	start	end	gene_id	description	biotype	Chr	pos_Mb
NC_133889.1	15335001	0.046969	-1.2533261585689102	NC_133889.1	15336473	15338423	LOC141889112	uncharacterized LOC141889112	lncRNA	Chr8	15.34
NC_133889.1	15335001	0.046969	-1.2533261585689102	NC_133889.1	15355442	15364367	LOC141889069	uncharacterized LOC141889069	protein_coding	Chr8	15.34
NC_133889.1	15345001	0.041255	-1.2723322019898167	NC_133889.1	15366538	15375778	LOC141889094	cation channel sperm-associated auxiliary subunit epsilon-like	protein_coding	Chr8	15.35
NC_133889.1	15355001	0.037339	-1.2853576948208056	NC_133889.1	15378153	15383618	LOC141889084	2-aminoethylphosphonate--pyruvate transaminase-like	protein_coding	Chr8	15.36
NC_133889.1	15365001	0.041713	-1.2708087914391035	NC_133889.1	15383653	15385806	LOC141889106	uncharacterized LOC141889106	lncRNA	Chr8	15.37
NC_133889.1	15375001	0.043713	-1.2641563436193952	NC_133889.1	15396861	16132921	LOC141889061	uncharacterized LOC141889061	protein_coding	Chr8	15.38
NC_133889.1	15415001	0.040919	-1.2734498132235277	NC_133889.1	15431309	15434309	LOC141889075	uncharacterized LOC141889075	protein_coding	Chr8	15.42
NC_133889.1	15415001	0.040919	-1.2734498132235277	NC_133889.1	15438053	15443847	LOC141889664	uncharacterized LOC141889664	protein_coding	Chr8	15.42
NC_133889.1	15425001	0.039045	-1.2796831568305944	NC_133889.1	15445147	15448736	LOC141889665	uncharacterized LOC141889665	protein_coding	Chr8	15.43
NC_133889.1	15425001	0.039045	-1.2796831568305944	NC_133889.1	15448884	15450979	LOC141889667	uncharacterized LOC141889667	protein_coding	Chr8	15.43
NC_133889.1	15445001	0.03413	-1.2960315473475277	NC_133889.1	15462223	15463751	LOC141889113	uncharacterized LOC141889113	lncRNA	Chr8	15.45
NC_133889.1	15445001	0.03413	-1.2960315473475277	NC_133889.1	15463802	15474460	LOC141889072	protein arginine methyltransferase NDUFAF7%2C mitochondrial-like	protein_coding	Chr8	15.45
NC_133889.1	15455001	0.034818	-1.293743105297548	NC_133889.1	15475099	15476725	LOC141889089	alpha-1%2C3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase C-like	protein_coding	Chr8	15.46
NC_133889.1	15525001	0.055308	-1.2255887773846363	NC_133889.1	15498797	15502282	LOC141889101	uncharacterized LOC141889101	lncRNA	Chr8	15.53
NC_133889.1	15525001	0.055308	-1.2255887773846363	NC_133889.1	15521010	15531910	LOC141889668	cation channel sperm-associated auxiliary subunit epsilon-like	protein_coding	Chr8	15.53
NC_133889.1	15525001	0.055308	-1.2255887773846363	NC_133889.1	15531955	15535352	LOC141889079	uncharacterized LOC141889079	protein_coding	Chr8	15.53
NC_133889.1	15525001	0.055308	-1.2255887773846363	NC_133889.1	15535357	15543186	LOC141889070	uncharacterized LOC141889070	protein_coding	Chr8	15.53
NC_133889.1	15525001	0.055308	-1.2255887773846363	NC_133889.1	15546686	15549024	LOC141890026	uncharacterized LOC141890026	protein_coding	Chr8	15.53
NC_133889.1	15545001	0.0548	-1.2272784991308423	NC_133889.1	15560741	15565895	LOC141889096	uncharacterized LOC141889096	lncRNA	Chr8	15.55
NC_133889.1	15545001	0.0548	-1.2272784991308423	NC_133889.1	15567053	15568766	LOC141889109	uncharacterized LOC141889109	lncRNA	Chr8	15.55
NC_133889.1	15555001	0.037961	-1.2832887835488764	NC_133889.1	15577149	15585751	LOC141889062	uncharacterized LOC141889062	protein_coding	Chr8	15.56
NC_133889.1	15585001	0.04202	-1.2697876406987783	NC_133889.1	15603912	15606368	LOC141889102	uncharacterized LOC141889102	lncRNA	Chr8	15.59
NC_133889.1	15595001	0.049318	-1.2455128586046624	NC_133889.1	15612449	15617826	LOC141889669	uncharacterized LOC141889669	protein_coding	Chr8	15.6
NC_133889.1	15595001	0.049318	-1.2455128586046624	NC_133889.1	15618824	15622716	LOC141889670	uncharacterized LOC141889670	protein_coding	Chr8	15.6
NC_133889.1	15605001	0.054542	-1.2281366648995848	NC_133889.1	15622864	15624959	LOC141889671	uncharacterized LOC141889671	protein_coding	Chr8	15.61
NC_133889.1	15855001	0.04688	-1.2536221924968873	NC_133889.1	15720201	15863733	LOC141889090	uncharacterized LOC141889090	protein_coding	Chr8	15.86
NC_133889.1	15855001	0.04688	-1.2536221924968873	NC_133889.1	15854457	15860213	LOC141889083	cation channel sperm-associated auxiliary subunit epsilon-like	protein_coding	Chr8	15.86
NC_133889.1	15855001	0.04688	-1.2536221924968873	NC_133889.1	15865850	15871457	LOC141889080	2-aminoethylphosphonate--pyruvate transaminase-like	protein_coding	Chr8	15.86
NC_133889.1	15855001	0.04688	-1.2536221924968873	NC_133889.1	15871460	15874785	LOC141889111	uncharacterized LOC141889111	lncRNA	Chr8	15.86
NC_133889.1	15855001	0.04688	-1.2536221924968873	NC_133889.1	15875844	15911181	LOC141889064	uncharacterized LOC141889064	protein_coding	Chr8	15.86
NC_133889.1	15865001	0.035739	-1.2906796530765723	NC_133889.1	15887761	15889255	LOC141889115	uncharacterized LOC141889115	lncRNA	Chr8	15.87
NC_133889.1	15895001	0.030192	-1.3091302171045331	NC_133889.1	15912045	15918092	LOC141889117	uncharacterized LOC141889117	lncRNA	Chr8	15.9
NC_133889.1	15915001	0.025688	-1.3241115295945163	NC_133889.1	15933512	15939752	LOC141889108	uncharacterized LOC141889108	lncRNA	Chr8	15.92
NC_133889.1	15975001	0.04069	-1.2742115184988845	NC_133889.1	15993403	15994154	LOC141889118	uncharacterized LOC141889118	lncRNA	Chr8	15.98
NC_133889.1	16105001	0.055568	-1.2247239591680743	NC_133889.1	16081119	16087923	LOC141889086	uncharacterized LOC141889086	protein_coding	Chr8	16.11
NC_133889.1	16105001	0.055568	-1.2247239591680743	NC_133889.1	16099169	16102389	LOC141889119	uncharacterized LOC141889119	lncRNA	Chr8	16.11
NC_133889.1	16275001	0.048962	-1.2466969943165707	NC_133889.1	16264527	16276262	LOC141889470	putative diacylglycerol O-acyltransferase MT1809	protein_coding	Chr8	16.28
NC_133889.1	16275001	0.048962	-1.2466969943165707	NC_133889.1	16274248	16276779	LOC141889471	uncharacterized LOC141889471	lncRNA	Chr8	16.28
NC_133889.1	16275001	0.048962	-1.2466969943165707	NC_133889.1	16282537	16288789	LOC141889972	arylsulfatase H-like	protein_coding	Chr8	16.28
NC_133889.1	16275001	0.048962	-1.2466969943165707	NC_133889.1	16292731	16299766	LOC141890861	uncharacterized LOC141890861	protein_coding	Chr8	16.28
NC_133889.1	16285001	0.046513	-1.2548429166718038	NC_133889.1	16302509	16309391	LOC141889354	uncharacterized LOC141889354	lncRNA	Chr8	16.29
NC_133889.1	16295001	0.047741	-1.2507583137105027	NC_133889.1	16312677	16319692	LOC141889353	uncharacterized LOC141889353	lncRNA	Chr8	16.3
NC_133889.1	16295001	0.047741	-1.2507583137105027	NC_133889.1	16319842	16322419	LOC141889352	uncharacterized LOC141889352	lncRNA	Chr8	16.3
NC_133889.1	16305001	0.047565	-1.251343729118637	NC_133889.1	16325550	16337140	LOC141889440	calmodulin-alpha-like	protein_coding	Chr8	16.31
NC_133889.1	16325001	0.034416	-1.2950802473093093	NC_133889.1	16342002	16348564	LOC141889439	neo-calmodulin-like	protein_coding	Chr8	16.33
NC_133889.1	16325001	0.034416	-1.2950802473093093	NC_133889.1	16349242	16361175	LOC141890374	dynein axonemal assembly factor 10-like	protein_coding	Chr8	16.33
NC_133889.1	16335001	0.028187	-1.315799296043791	NC_133889.1	16354713	16354785	Trnat-ggu	transfer RNA threonine (anticodon GGU)	tRNA	Chr8	16.34
NC_133889.1	16345001	0.044805	-1.2605241071098345	NC_133889.1	16361012	16410766	LOC141890377	uncharacterized LOC141890377	lncRNA	Chr8	16.35
NC_133889.1	16345001	0.044805	-1.2605241071098345	NC_133889.1	16362705	16365483	LOC141890373	uncharacterized LOC141890373	protein_coding	Chr8	16.35
NC_133889.1	16345001	0.044805	-1.2605241071098345	NC_133889.1	16369578	16371474	LOC141890376	uncharacterized LOC141890376	lncRNA	Chr8	16.35
NC_133889.1	16795001	0.046251	-1.2557143873361856	NC_133889.1	16764624	16783587	LOC141889722	usherin-like	protein_coding	Chr8	16.8
NC_133889.1	16795001	0.046251	-1.2557143873361856	NC_133889.1	16785037	16791615	LOC141888844	dehydrogenase/reductase SDR family member 7-like	protein_coding	Chr8	16.8
NC_133889.1	16795001	0.046251	-1.2557143873361856	NC_133889.1	16791765	16795432	LOC141888842	mitochondrial intermediate peptidase-like	protein_coding	Chr8	16.8
NC_133889.1	16795001	0.046251	-1.2557143873361856	NC_133889.1	16795440	16801484	LOC141888841	uncharacterized LOC141888841	protein_coding	Chr8	16.8
NC_133889.1	16795001	0.046251	-1.2557143873361856	NC_133889.1	16801799	16844988	LOC141888845	usherin-like	protein_coding	Chr8	16.8
NC_133889.1	16795001	0.046251	-1.2557143873361856	NC_133889.1	16809612	16811176	LOC141888846	uncharacterized LOC141888846	lncRNA	Chr8	16.8
NC_133889.1	16795001	0.046251	-1.2557143873361856	NC_133889.1	16816084	16816156	Trnan-guu	transfer RNA asparagine (anticodon GUU)	tRNA	Chr8	16.8
NC_133889.1	16825001	0.045719	-1.2574839384562277	NC_133889.1	16847571	16853473	LOC141888921	uncharacterized LOC141888921	protein_coding	Chr8	16.83
NC_133890.1	835001	0.051307	-0.9032960937700304	NC_133890.1	807668	819337	LOC141893214	neural cell adhesion molecule 1-like	protein_coding	Chr9	0.84
NC_133890.1	835001	0.051307	-0.9032960937700304	NC_133890.1	811020	813314	LOC141893275	uncharacterized LOC141893275	lncRNA	Chr9	0.84
NC_133890.1	835001	0.051307	-0.9032960937700304	NC_133890.1	820831	832104	LOC141893225	neural cell adhesion molecule 1-like	protein_coding	Chr9	0.84
NC_133890.1	835001	0.051307	-0.9032960937700304	NC_133890.1	828706	830013	LOC141893280	uncharacterized LOC141893280	lncRNA	Chr9	0.84
NC_133890.1	835001	0.051307	-0.9032960937700304	NC_133890.1	836129	852073	LOC141893210	uncharacterized LOC141893210	protein_coding	Chr9	0.84
NC_133890.1	835001	0.051307	-0.9032960937700304	NC_133890.1	853544	874024	LOC141893216	hemicentin-1-like	protein_coding	Chr9	0.84
NC_133890.1	855001	0.042816	-0.9359268992020603	NC_133890.1	874260	878154	LOC141893278	uncharacterized LOC141893278	lncRNA	Chr9	0.86
NC_133890.1	855001	0.042816	-0.9359268992020603	NC_133890.1	878151	880857	LOC141893281	uncharacterized LOC141893281	lncRNA	Chr9	0.86
NC_133890.1	865001	0.045785	-0.9245170698147447	NC_133890.1	881726	884791	LOC141893231	uncharacterized LOC141893231	protein_coding	Chr9	0.87
NC_133890.1	865001	0.045785	-0.9245170698147447	NC_133890.1	889441	945172	LOC141893220	uncharacterized LOC141893220	protein_coding	Chr9	0.87
NC_133890.1	1215001	0.050747	-0.9054481666756877	NC_133890.1	1191770	1192741	LOC141892756	uncharacterized LOC141892756	protein_coding	Chr9	1.22
NC_133890.1	1215001	0.050747	-0.9054481666756877	NC_133890.1	1199752	1230079	LOC141893219	proto-oncogene tyrosine-protein kinase receptor Ret-like	protein_coding	Chr9	1.22
NC_133890.1	1215001	0.050747	-0.9054481666756877	NC_133890.1	1235662	1255551	LOC141892757	uncharacterized LOC141892757	protein_coding	Chr9	1.22
NC_133890.1	1235001	0.046733	-0.9208739178244533	NC_133890.1	1254787	1267466	LOC141893255	igLON family member 5-like	protein_coding	Chr9	1.24
NC_133890.1	1455001	0.036433	-0.9604566873392226	NC_133890.1	1377671	1708711	LOC141893211	fibroblast growth factor receptor 2-like	protein_coding	Chr9	1.46
NC_133890.1	1455001	0.036433	-0.9604566873392226	NC_133890.1	1456567	1465940	LOC141893266	uncharacterized LOC141893266	lncRNA	Chr9	1.46
NC_133890.1	1455001	0.036433	-0.9604566873392226	NC_133890.1	1465991	1472934	LOC141892654	limbic system-associated membrane protein-like	protein_coding	Chr9	1.46
NC_133890.1	1455001	0.036433	-0.9604566873392226	NC_133890.1	1473347	1474964	LOC141893267	uncharacterized LOC141893267	lncRNA	Chr9	1.46
NC_133890.1	1455001	0.036433	-0.9604566873392226	NC_133890.1	1473473	1480971	LOC141893254	neurotrimin-like	protein_coding	Chr9	1.46
NC_133890.1	1465001	0.033881	-0.9702639910092897	NC_133890.1	1482996	1486794	LOC141893279	uncharacterized LOC141893279	lncRNA	Chr9	1.47
NC_133890.1	1465001	0.033881	-0.9702639910092897	NC_133890.1	1489176	1491147	LOC141892655	uncharacterized LOC141892655	protein_coding	Chr9	1.47
NC_133890.1	1475001	0.049116	-0.9117160790134149	NC_133890.1	1491208	1493010	LOC141893236	uncharacterized LOC141893236	protein_coding	Chr9	1.48
NC_133890.1	1485001	0.048153	-0.9154168758136791	NC_133890.1	1503734	1508143	LOC141893261	uncharacterized LOC141893261	protein_coding	Chr9	1.49
NC_133890.1	1485001	0.048153	-0.9154168758136791	NC_133890.1	1508897	1513375	LOC141893262	uncharacterized LOC141893262	protein_coding	Chr9	1.49
NC_133890.1	1525001	0.054758	-0.8900339444889168	NC_133890.1	1537217	1555490	LOC141893238	uncharacterized LOC141893238	protein_coding	Chr9	1.53
NC_133890.1	1535001	0.054453	-0.8912060556250339	NC_133890.1	1551826	1553287	LOC141893276	uncharacterized LOC141893276	lncRNA	Chr9	1.54
NC_133890.1	1705001	0.045376	-0.9260888516333409	NC_133890.1	1670332	1692494	LOC141893244	uncharacterized LOC141893244	protein_coding	Chr9	1.71
NC_133890.1	1705001	0.045376	-0.9260888516333409	NC_133890.1	1701246	1703979	LOC141893242	tyrosine kinase receptor Cad96Ca-like	protein_coding	Chr9	1.71
NC_133890.1	1705001	0.045376	-0.9260888516333409	NC_133890.1	1714625	1720375	LOC141893212	uncharacterized LOC141893212	protein_coding	Chr9	1.71
NC_133890.1	1705001	0.045376	-0.9260888516333409	NC_133890.1	1722254	1725598	LOC141892759	tyrosine-protein kinase receptor Tie-1-like	protein_coding	Chr9	1.71
NC_133890.1	1785001	0.030474	-0.9833570488478159	NC_133890.1	1774735	1810788	LOC141893215	fibroblast growth factor receptor 1-A-like	protein_coding	Chr9	1.79
NC_133890.1	1795001	0.031352	-0.9799829059707318	NC_133890.1	1816566	1817410	LOC141893250	uncharacterized LOC141893250	protein_coding	Chr9	1.8
NC_133890.1	1805001	0.037578	-0.9560564668446196	NC_133890.1	1820598	1821625	LOC141893245	uncharacterized LOC141893245	protein_coding	Chr9	1.81
NC_133890.1	1805001	0.037578	-0.9560564668446196	NC_133890.1	1821496	1823129	LOC141893239	uncharacterized LOC141893239	protein_coding	Chr9	1.81
NC_133890.1	1805001	0.037578	-0.9560564668446196	NC_133890.1	1823061	1840133	LOC141893232	protein CEPU-1-like	protein_coding	Chr9	1.81
NC_133890.1	1805001	0.037578	-0.9560564668446196	NC_133890.1	1829960	1831879	LOC141893271	uncharacterized LOC141893271	lncRNA	Chr9	1.81
NC_133890.1	1815001	0.034136	-0.9692840292397494	NC_133890.1	1831767	1832379	LOC141893268	uncharacterized LOC141893268	lncRNA	Chr9	1.82
NC_133890.1	1825001	0.032709	-0.9747679721618442	NC_133890.1	1848384	1851965	LOC141893265	uncharacterized LOC141893265	lncRNA	Chr9	1.83
NC_133890.1	1835001	0.037607	-0.9559450202120052	NC_133890.1	1852526	1875335	LOC141893222	uncharacterized LOC141893222	protein_coding	Chr9	1.84
NC_133890.1	1845001	0.048144	-0.9154514626996629	NC_133890.1	1860301	1863269	LOC141893257	uncharacterized LOC141893257	protein_coding	Chr9	1.85
NC_133890.1	1865001	0.049575	-0.9099521478282421	NC_133890.1	1880272	1881717	LOC141892762	uncharacterized LOC141892762	protein_coding	Chr9	1.87
NC_133890.1	2115001	0.042318	-0.9378407068931628	NC_133890.1	2110787	2115803	LOC141892994	uncharacterized LOC141892994	protein_coding	Chr9	2.12
NC_133890.1	2115001	0.042318	-0.9378407068931628	NC_133890.1	2130476	2180009	LOC141893001	fibroblast growth factor receptor 3-like	protein_coding	Chr9	2.12
NC_133890.1	2115001	0.042318	-0.9378407068931628	NC_133890.1	2139247	2154629	LOC141892984	limbic system-associated membrane protein-like	protein_coding	Chr9	2.12
NC_133890.1	2165001	0.032626	-0.9750869401103612	NC_133890.1	2189105	2191297	LOC141892998	tyrosine-protein kinase receptor Tie-1-like	protein_coding	Chr9	2.17
NC_133890.1	2185001	0.02805	-0.9926724501394472	NC_133890.1	2200727	2223137	LOC141892973	fibroblast growth factor receptor 3-like	protein_coding	Chr9	2.19
NC_133890.1	2215001	0.022266	-1.0149002888650225	NC_133890.1	2232154	2272095	LOC141892968	proto-oncogene tyrosine-protein kinase receptor Ret-like	protein_coding	Chr9	2.22
NC_133890.1	2215001	0.022266	-1.0149002888650225	NC_133890.1	2235387	2242538	LOC141892985	proto-oncogene tyrosine-protein kinase receptor Ret-like	protein_coding	Chr9	2.22
NC_133890.1	2225001	0.019639	-1.0249958165849544	NC_133890.1	2242788	2249936	LOC141892986	lachesin-like	protein_coding	Chr9	2.23
NC_133890.1	2255001	0.020531	-1.0215678718852288	NC_133890.1	2273789	2276292	LOC141893013	uncharacterized LOC141893013	lncRNA	Chr9	2.26
NC_133890.1	2275001	0.026605	-0.9982255668335095	NC_133890.1	2291624	2297096	LOC141892809	tyrosine-protein kinase receptor Tie-1-like	protein_coding	Chr9	2.28
NC_133890.1	2285001	0.028397	-0.9913389335354058	NC_133890.1	2300272	2304018	LOC141892810	gamma-crystallin D-like	protein_coding	Chr9	2.29
NC_133890.1	2285001	0.028397	-0.9913389335354058	NC_133890.1	2303752	2321586	LOC141892972	uncharacterized LOC141892972	protein_coding	Chr9	2.29
NC_133890.1	2285001	0.028397	-0.9913389335354058	NC_133890.1	2308689	2311035	LOC141893009	uncharacterized LOC141893009	lncRNA	Chr9	2.29
NC_133890.1	2305001	0.027336	-0.9954163430941604	NC_133890.1	2328505	2368253	LOC141892964	hemicentin-1-like	protein_coding	Chr9	2.31
NC_133890.1	2565001	0.041264	-0.9418912155405964	NC_133890.1	2550481	2552532	LOC141893008	uncharacterized LOC141893008	lncRNA	Chr9	2.57
NC_133890.1	2565001	0.041264	-0.9418912155405964	NC_133890.1	2554306	2572880	LOC141892971	uncharacterized LOC141892971	protein_coding	Chr9	2.57
NC_133890.1	2565001	0.041264	-0.9418912155405964	NC_133890.1	2565179	2566841	LOC141893005	uncharacterized LOC141893005	lncRNA	Chr9	2.57
NC_133890.1	2565001	0.041264	-0.9418912155405964	NC_133890.1	2577586	2580580	LOC141892824	neuronal growth regulator 1-like	protein_coding	Chr9	2.57
NC_133890.1	2565001	0.041264	-0.9418912155405964	NC_133890.1	2582154	2641000	LOC141892967	fibroblast growth factor receptor-like	protein_coding	Chr9	2.57
NC_133890.1	2575001	0.030865	-0.9818544408011874	NC_133890.1	2592842	2597844	LOC141892663	uncharacterized LOC141892663	protein_coding	Chr9	2.58
NC_133890.1	2575001	0.030865	-0.9818544408011874	NC_133890.1	2594576	2596568	LOC141892664	uncharacterized LOC141892664	protein_coding	Chr9	2.58
NC_133890.1	2575001	0.030865	-0.9818544408011874	NC_133890.1	2598422	2602746	LOC141892983	neural cell adhesion molecule 2-like	protein_coding	Chr9	2.58
NC_133890.1	2575001	0.030865	-0.9818544408011874	NC_133890.1	2599198	2600265	LOC141893012	uncharacterized LOC141893012	lncRNA	Chr9	2.58
NC_133890.1	2585001	0.032168	-0.9768470283082022	NC_133890.1	2605096	2613681	LOC141892999	tyrosine-protein kinase SRK3-like	protein_coding	Chr9	2.59
NC_133890.1	5615001	0.046538	-0.9216233003541019	NC_133890.1	5586606	5603706	LOC141893111	dynein regulatory complex protein 9-like	protein_coding	Chr9	5.62
NC_133890.1	5615001	0.046538	-0.9216233003541019	NC_133890.1	5601669	5607650	LOC141893124	uncharacterized LOC141893124	lncRNA	Chr9	5.62
NC_133890.1	5615001	0.046538	-0.9216233003541019	NC_133890.1	5609106	6062657	LOC141893125	uncharacterized LOC141893125	lncRNA	Chr9	5.62
NC_133890.1	5625001	0.029939	-0.9854130470701851	NC_133890.1	5644666	5645455	LOC141893127	uncharacterized LOC141893127	lncRNA	Chr9	5.63
NC_133890.1	5625001	0.029939	-0.9854130470701851	NC_133890.1	5649534	5659151	LOC141893113	uncharacterized LOC141893113	protein_coding	Chr9	5.63
NC_133890.1	5635001	0.053673	-0.894203585743628	NC_133890.1	5659246	5666929	LOC141893118	uncharacterized LOC141893118	protein_coding	Chr9	5.64
NC_133890.1	6865001	0.046118	-0.9232373550333448	NC_133890.1	6837662	6840255	LOC141892564	uncharacterized LOC141892564	protein_coding	Chr9	6.87
NC_133890.1	6865001	0.046118	-0.9232373550333448	NC_133890.1	6858476	6939727	LOC141893305	uncharacterized LOC141893305	protein_coding	Chr9	6.87
NC_133890.1	7035001	0.051879	-0.9010979050163945	NC_133890.1	7001037	7014162	LOC141892590	DDB1- and CUL4-associated factor 8-like	protein_coding	Chr9	7.04
NC_133890.1	7035001	0.051879	-0.9010979050163945	NC_133890.1	7030240	7032508	LOC141893102	uncharacterized LOC141893102	protein_coding	Chr9	7.04
NC_133890.1	7035001	0.051879	-0.9010979050163945	NC_133890.1	7037301	7038862	LOC141892333	uncharacterized LOC141892333	lncRNA	Chr9	7.04
NC_133890.1	7035001	0.051879	-0.9010979050163945	NC_133890.1	7040662	7059851	LOC141892332	DDB1- and CUL4-associated factor 8-like	protein_coding	Chr9	7.04
NC_133890.1	7035001	0.051879	-0.9010979050163945	NC_133890.1	7041718	7045095	LOC141892334	uncharacterized LOC141892334	lncRNA	Chr9	7.04
NC_133890.1	7045001	0.049637	-0.9097138826136872	NC_133890.1	7068760	7086119	LOC141891504	DDB1- and CUL4-associated factor 8-like	protein_coding	Chr9	7.05
NC_133890.1	7115001	0.054863	-0.8896304308191062	NC_133890.1	7086335	7119733	LOC141891501	tetratricopeptide repeat protein 12-like	protein_coding	Chr9	7.12
NC_133890.1	7115001	0.054863	-0.8896304308191062	NC_133890.1	7120266	7124993	LOC141891507	26S proteasome non-ATPase regulatory subunit 9-like	protein_coding	Chr9	7.12
NC_133890.1	7115001	0.054863	-0.8896304308191062	NC_133890.1	7125073	7139606	LOC141891505	intraflagellar transport protein 57 homolog	protein_coding	Chr9	7.12
NC_133890.1	7115001	0.054863	-0.8896304308191062	NC_133890.1	7127494	7129021	LOC141891519	uncharacterized LOC141891519	lncRNA	Chr9	7.12
NC_133890.1	7115001	0.054863	-0.8896304308191062	NC_133890.1	7129206	7131349	LOC141891514	uncharacterized LOC141891514	lncRNA	Chr9	7.12
NC_133890.1	7195001	0.030618	-0.9828036586720756	NC_133890.1	7157363	7171703	LOC141893137	uncharacterized LOC141893137	protein_coding	Chr9	7.2
NC_133890.1	7195001	0.030618	-0.9828036586720756	NC_133890.1	7170492	7172246	LOC141893139	uncharacterized LOC141893139	lncRNA	Chr9	7.2
NC_133890.1	7195001	0.030618	-0.9828036586720756	NC_133890.1	7187796	7190310	LOC141892616	uncharacterized LOC141892616	protein_coding	Chr9	7.2
NC_133890.1	7195001	0.030618	-0.9828036586720756	NC_133890.1	7191546	7210024	LOC141892604	uncharacterized LOC141892604	protein_coding	Chr9	7.2
NC_133890.1	7225001	0.044037	-0.9312346116702609	NC_133890.1	7247438	7283154	LOC141891499	serine/threonine-protein kinase mig-15-like	protein_coding	Chr9	7.23
NC_133890.1	7375001	0.02302	-1.0120026764170482	NC_133890.1	7353402	7355055	LOC141891750	uncharacterized LOC141891750	protein_coding	Chr9	7.38
NC_133890.1	7375001	0.02302	-1.0120026764170482	NC_133890.1	7356771	7375389	LOC141891748	F-box-like/WD repeat-containing protein TBL1XR1	protein_coding	Chr9	7.38
NC_133890.1	7375001	0.02302	-1.0120026764170482	NC_133890.1	7375637	7378975	LOC141892056	large ribosomal subunit protein uL2-like	protein_coding	Chr9	7.38
NC_133890.1	7375001	0.02302	-1.0120026764170482	NC_133890.1	7379554	7379961	LOC141892059	uncharacterized LOC141892059	lncRNA	Chr9	7.38
NC_133890.1	7375001	0.02302	-1.0120026764170482	NC_133890.1	7380238	7384573	LOC141892058	FUN14 domain-containing protein 1B-like	protein_coding	Chr9	7.38
NC_133890.1	7375001	0.02302	-1.0120026764170482	NC_133890.1	7389298	7390744	LOC141892678	tyrosine-protein kinase receptor Tie-1-like	protein_coding	Chr9	7.38
NC_133890.1	7385001	0.016163	-1.0383540405493563	NC_133890.1	7404074	7412863	LOC141892568	uncharacterized LOC141892568	protein_coding	Chr9	7.39
NC_133890.1	14415001	0.050964	-0.9046142384247455	NC_133890.1	14047257	14409776	LOC141893084	uncharacterized LOC141893084	protein_coding	Chr9	14.42
NC_133890.1	14415001	0.050964	-0.9046142384247455	NC_133890.1	14284720	14715181	LOC141893073	uncharacterized LOC141893073	protein_coding	Chr9	14.42
NC_133890.1	14415001	0.050964	-0.9046142384247455	NC_133890.1	14415496	14422515	LOC141892180	cationic amino acid transporter 2-like	protein_coding	Chr9	14.42
NC_133890.1	14415001	0.050964	-0.9046142384247455	NC_133890.1	14420523	14420595	Trnat-ggu	transfer RNA threonine (anticodon GGU)	tRNA	Chr9	14.42
NC_133890.1	14415001	0.050964	-0.9046142384247455	NC_133890.1	14424597	14442349	LOC141892178	TNF receptor-associated factor 2-like	protein_coding	Chr9	14.42
NC_133891.1	8955001	0.055678	-1.0503143940203337	NC_133891.1	8908388	8939312	LOC141894465	trafficking protein particle complex subunit 11-like	protein_coding	Chr10	8.96
NC_133891.1	8955001	0.055678	-1.0503143940203337	NC_133891.1	8947977	8951460	LOC141894789	uncharacterized LOC141894789	protein_coding	Chr10	8.96
NC_133891.1	8955001	0.055678	-1.0503143940203337	NC_133891.1	8963836	8965854	LOC141893654	uncharacterized LOC141893654	protein_coding	Chr10	8.96
NC_133891.1	8955001	0.055678	-1.0503143940203337	NC_133891.1	8968075	8977635	LOC141893655	uncharacterized LOC141893655	protein_coding	Chr10	8.96
NC_133891.1	8955001	0.055678	-1.0503143940203337	NC_133891.1	8970666	8972778	LOC141893657	uncharacterized LOC141893657	protein_coding	Chr10	8.96
NC_133891.1	8955001	0.055678	-1.0503143940203337	NC_133891.1	8976159	8979258	LOC141893656	uncharacterized LOC141893656	protein_coding	Chr10	8.96
NC_133891.1	8955001	0.055678	-1.0503143940203337	NC_133891.1	8979444	8982696	LOC141893652	fructose-bisphosphate aldolase C-like	protein_coding	Chr10	8.96
NC_133891.1	8965001	0.055628	-1.0504585222634861	NC_133891.1	8982837	8993631	LOC141893898	required for meiotic nuclear division protein 1 homolog	protein_coding	Chr10	8.97
NC_133891.1	9595001	0.052077	-1.0606945100921819	NC_133891.1	9555419	9571261	LOC141893885	SMC5-SMC6 complex localization factor protein 1-like	protein_coding	Chr10	9.6
NC_133891.1	9595001	0.052077	-1.0606945100921819	NC_133891.1	9573830	9576583	LOC141893749	uncharacterized LOC141893749	protein_coding	Chr10	9.6
NC_133891.1	9595001	0.052077	-1.0606945100921819	NC_133891.1	9574873	9584002	LOC141893753	uncharacterized LOC141893753	lncRNA	Chr10	9.6
NC_133891.1	9595001	0.052077	-1.0606945100921819	NC_133891.1	9584242	9598864	LOC141893748	splicing factor%2C suppressor of white-apricot homolog	protein_coding	Chr10	9.6
NC_133891.1	9595001	0.052077	-1.0606945100921819	NC_133891.1	9598909	9607421	LOC141893750	uncharacterized LOC141893750	protein_coding	Chr10	9.6
NC_133891.1	9595001	0.052077	-1.0606945100921819	NC_133891.1	9609115	9610986	LOC141893751	uncharacterized LOC141893751	protein_coding	Chr10	9.6
NC_133891.1	9595001	0.052077	-1.0606945100921819	NC_133891.1	9612183	9614459	LOC141895114	mitochondrial import inner membrane translocase subunit Tim10-B-like	protein_coding	Chr10	9.6
