fst_chr	fst_midPos	FST	Z	chr	start	end	gene_id	description	biotype	Chr	pos_Mb
NC_133887.1	13855001	0.888456	1.1976987822263614	NC_133887.1	13854954	13862308	LOC141883453	uncharacterized LOC141883453	protein_coding	Chr6	13.86
NC_133887.1	13855001	0.888456	1.1976987822263614	NC_133887.1	13871869	13896881	LOC141883491	inhibitor of growth protein 5-like	protein_coding	Chr6	13.86
NC_133887.1	14245001	0.889443	1.2008943292164875	NC_133887.1	14222700	14225225	LOC141884779	uncharacterized LOC141884779	protein_coding	Chr6	14.25
NC_133887.1	14245001	0.889443	1.2008943292164875	NC_133887.1	14234436	14246915	LOC141884548	uromodulin-like	protein_coding	Chr6	14.25
NC_133887.1	14245001	0.889443	1.2008943292164875	NC_133887.1	14249824	14251802	LOC141884231	ceramide-1-phosphate transfer protein-like	protein_coding	Chr6	14.25
NC_133887.1	14245001	0.889443	1.2008943292164875	NC_133887.1	14251782	14298198	LOC141884230	integrator complex subunit 11-like	protein_coding	Chr6	14.25
NC_133887.1	18815001	0.894736	1.2180311379487452	NC_133887.1	18787118	18797592	LOC141884783	uncharacterized LOC141884783	protein_coding	Chr6	18.82
NC_133887.1	18815001	0.894736	1.2180311379487452	NC_133887.1	18800843	18806861	LOC141884803	uncharacterized LOC141884803	lncRNA	Chr6	18.82
NC_133887.1	18815001	0.894736	1.2180311379487452	NC_133887.1	18805511	18805649	LOC141885452	U8 small nucleolar RNA	snoRNA	Chr6	18.82
NC_133887.1	18815001	0.894736	1.2180311379487452	NC_133887.1	18807244	18807382	LOC141885453	U8 small nucleolar RNA	snoRNA	Chr6	18.82
NC_133887.1	18815001	0.894736	1.2180311379487452	NC_133887.1	18808197	18816613	LOC141883850	uncharacterized LOC141883850	protein_coding	Chr6	18.82
NC_133887.1	18815001	0.894736	1.2180311379487452	NC_133887.1	18818418	18833232	LOC141883845	cellular tumor antigen p53-like	protein_coding	Chr6	18.82
NC_133887.1	18835001	0.883706	1.182320009984112	NC_133887.1	18840794	18847228	LOC141884454	E3 ubiquitin-protein ligase MARCHF2-like	protein_coding	Chr6	18.84
NC_133887.1	18835001	0.883706	1.182320009984112	NC_133887.1	18849267	18861093	LOC141884453	uncharacterized LOC141884453	protein_coding	Chr6	18.84
NC_133887.1	21465001	0.887967	1.1961155780944748	NC_133887.1	21447485	21457818	LOC141884777	uncharacterized LOC141884777	protein_coding	Chr6	21.47
NC_133887.1	21465001	0.887967	1.1961155780944748	NC_133887.1	21464679	21480826	LOC141884740	uncharacterized LOC141884740	protein_coding	Chr6	21.47
NC_133887.1	21465001	0.887967	1.1961155780944748	NC_133887.1	21471950	21487779	LOC141884743	peroxisome biogenesis factor 2-like	protein_coding	Chr6	21.47
NC_133887.1	21465001	0.887967	1.1961155780944748	NC_133887.1	21488682	21513125	LOC141883824	uncharacterized LOC141883824	protein_coding	Chr6	21.47
NC_133887.1	21495001	0.903298	1.2457517796199322	NC_133887.1	21513898	21527985	LOC141883828	uncharacterized LOC141883828	protein_coding	Chr6	21.5
NC_133887.1	22825001	0.884266	1.1841330862905666	NC_133887.1	22785052	22807296	LOC141884662	rho guanine nucleotide exchange factor 10-like	protein_coding	Chr6	22.83
NC_133887.1	22825001	0.884266	1.1841330862905666	NC_133887.1	22809446	22811824	LOC141884665	uncharacterized LOC141884665	protein_coding	Chr6	22.83
NC_133887.1	22825001	0.884266	1.1841330862905666	NC_133887.1	22812649	22839370	LOC141884667	nephrocystin-4-like	protein_coding	Chr6	22.83
NC_133887.1	22825001	0.884266	1.1841330862905666	NC_133887.1	22812810	22824322	LOC141884668	uncharacterized LOC141884668	lncRNA	Chr6	22.83
NC_133887.1	22825001	0.884266	1.1841330862905666	NC_133887.1	22839483	22848891	LOC141883384	AP-2 complex subunit mu-like	protein_coding	Chr6	22.83
NC_133887.1	22875001	0.890375	1.20391180621223	NC_133887.1	22850204	22857627	LOC141883383	dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit-like	protein_coding	Chr6	22.88
NC_133887.1	22875001	0.890375	1.20391180621223	NC_133887.1	22857990	22863729	LOC141883382	uncharacterized LOC141883382	protein_coding	Chr6	22.88
NC_133887.1	22875001	0.890375	1.20391180621223	NC_133887.1	22872136	22878096	LOC141884524	adaptin ear-binding coat-associated protein 2-like	protein_coding	Chr6	22.88
NC_133887.1	22875001	0.890375	1.20391180621223	NC_133887.1	22878141	22882421	LOC141883536	shieldin complex subunit 3-like	protein_coding	Chr6	22.88
NC_133887.1	22875001	0.890375	1.20391180621223	NC_133887.1	22888440	22891872	LOC141883534	tetratricopeptide repeat protein 17-like	protein_coding	Chr6	22.88
NC_133887.1	22875001	0.890375	1.20391180621223	NC_133887.1	22893568	22896506	LOC141883537	cytochrome b5 domain-containing protein 1-like	protein_coding	Chr6	22.88
NC_133887.1	22875001	0.890375	1.20391180621223	NC_133887.1	22896601	22910493	LOC141883524	peroxisomal targeting signal 1 receptor-like	protein_coding	Chr6	22.88
NC_133887.1	22895001	0.948622	1.392494405537342	NC_133887.1	22912055	22917890	LOC141883528	OTU domain-containing protein 3-like	protein_coding	Chr6	22.9
NC_133888.1	945001	0.884069	1.753317318203833	NC_133888.1	916939	920161	LOC141886327	inward rectifier potassium channel 2-like	protein_coding	Chr7	0.95
NC_133888.1	945001	0.884069	1.753317318203833	NC_133888.1	929517	938445	LOC141886756	transcription factor Sp9-like	protein_coding	Chr7	0.95
NC_133888.1	945001	0.884069	1.753317318203833	NC_133888.1	949169	950960	LOC141886629	uncharacterized LOC141886629	lncRNA	Chr7	0.95
NC_133888.1	945001	0.884069	1.753317318203833	NC_133888.1	950569	959331	LOC141886627	uncharacterized LOC141886627	lncRNA	Chr7	0.95
NC_133888.1	945001	0.884069	1.753317318203833	NC_133888.1	954352	956976	LOC141886628	uncharacterized LOC141886628	lncRNA	Chr7	0.95
NC_133888.1	945001	0.884069	1.753317318203833	NC_133888.1	963314	965368	LOC141886624	transcription factor Sp5-like	protein_coding	Chr7	0.95
NC_133888.1	1205001	0.897723	1.7957981088124728	NC_133888.1	1143239	1192003	LOC141886102	uncharacterized LOC141886102	protein_coding	Chr7	1.21
NC_133888.1	1205001	0.897723	1.7957981088124728	NC_133888.1	1195939	1198615	LOC141886104	QRFP-like peptide receptor	protein_coding	Chr7	1.21
NC_133888.1	1205001	0.897723	1.7957981088124728	NC_133888.1	1204028	1281614	LOC141886707	myosin-IIIb-like	protein_coding	Chr7	1.21
NC_133888.1	1265001	0.924234	1.8782800364399548	NC_133888.1	1281441	1325200	LOC141886708	5'-3' exoribonuclease 2-like	protein_coding	Chr7	1.27
NC_133888.1	1285001	0.920468	1.8665631287621942	NC_133888.1	1303992	1306428	LOC141886713	nicolin-1-like	protein_coding	Chr7	1.29
NC_133888.1	1295001	0.908466	1.8292220969118291	NC_133888.1	1312506	1315419	LOC141886709	uncharacterized LOC141886709	protein_coding	Chr7	1.3
NC_133888.1	1305001	0.909615	1.832796904910168	NC_133888.1	1320492	1343847	LOC141886716	uncharacterized LOC141886716	lncRNA	Chr7	1.31
NC_133888.1	1315001	0.898733	1.7989404552688024	NC_133888.1	1330263	1337509	LOC141886710	homeobox protein XENK-2-like	protein_coding	Chr7	1.32
NC_133888.1	1335001	0.886029	1.7594153370695818	NC_133888.1	1346904	1350103	LOC141886715	uncharacterized LOC141886715	lncRNA	Chr7	1.34
NC_133888.1	1335001	0.886029	1.7594153370695818	NC_133888.1	1351007	1370426	LOC141886714	homeobox protein Nkx-2.3-like	protein_coding	Chr7	1.34
NC_133888.1	1335001	0.886029	1.7594153370695818	NC_133888.1	1359851	1362606	LOC141886712	homeobox protein Nkx-2.2-like	protein_coding	Chr7	1.34
NC_133888.1	1415001	0.906617	1.8234694250328654	NC_133888.1	1387357	1398641	LOC141885709	uncharacterized LOC141885709	protein_coding	Chr7	1.42
NC_133888.1	1415001	0.906617	1.8234694250328654	NC_133888.1	1399251	1407172	LOC141885713	homeobox protein MSX-1-like	protein_coding	Chr7	1.42
NC_133888.1	1415001	0.906617	1.8234694250328654	NC_133888.1	1407204	1411797	LOC141885711	homeobox protein MSX-2-like	protein_coding	Chr7	1.42
NC_133888.1	1415001	0.906617	1.8234694250328654	NC_133888.1	1411933	1440452	LOC141885708	cyclic nucleotide-gated channel alpha-3-like	protein_coding	Chr7	1.42
NC_133888.1	1415001	0.906617	1.8234694250328654	NC_133888.1	1428104	1435704	LOC141885714	uncharacterized LOC141885714	lncRNA	Chr7	1.42
NC_133888.1	1425001	0.915564	1.8513056366613623	NC_133888.1	1442195	1452605	LOC141885710	WD repeat-containing protein 86-like	protein_coding	Chr7	1.43
NC_133888.1	1435001	0.909826	1.8334533753084712	NC_133888.1	1457110	1458834	LOC141885626	COMM domain-containing protein 7-like	protein_coding	Chr7	1.44
NC_133888.1	1435001	0.909826	1.8334533753084712	NC_133888.1	1458832	1463327	LOC141885627	signal recognition particle 14 kDa protein-like	protein_coding	Chr7	1.44
NC_133888.1	1445001	0.893319	1.782096233769229	NC_133888.1	1463892	1472364	LOC141885625	uncharacterized LOC141885625	protein_coding	Chr7	1.45
NC_133888.1	1785001	0.898541	1.7983430983186883	NC_133888.1	1762385	1763860	LOC141886237	uncharacterized LOC141886237	protein_coding	Chr7	1.79
NC_133888.1	1785001	0.898541	1.7983430983186883	NC_133888.1	1765702	1768122	LOC141886240	uncharacterized LOC141886240	protein_coding	Chr7	1.79
NC_133888.1	1785001	0.898541	1.7983430983186883	NC_133888.1	1768158	1786969	LOC141886228	ankyrin repeat and IBR domain-containing protein 1-like	protein_coding	Chr7	1.79
NC_133888.1	1785001	0.898541	1.7983430983186883	NC_133888.1	1787311	1791857	LOC141886235	ras-related protein rab-11.1-like	protein_coding	Chr7	1.79
NC_133888.1	1785001	0.898541	1.7983430983186883	NC_133888.1	1793089	1804843	LOC141886776	la-related protein 7-like	protein_coding	Chr7	1.79
NC_133888.1	1785001	0.898541	1.7983430983186883	NC_133888.1	1804672	1807692	LOC141886426	uncharacterized LOC141886426	protein_coding	Chr7	1.79
NC_133888.1	1785001	0.898541	1.7983430983186883	NC_133888.1	1806321	1827680	LOC141886786	uncharacterized LOC141886786	protein_coding	Chr7	1.79
NC_133888.1	1855001	0.889274	1.769511291773334	NC_133888.1	1829589	1833284	LOC141886788	gremlin-1-like	protein_coding	Chr7	1.86
NC_133888.1	1855001	0.889274	1.769511291773334	NC_133888.1	1833477	1841642	LOC141886793	uncharacterized LOC141886793	lncRNA	Chr7	1.86
NC_133888.1	1855001	0.889274	1.769511291773334	NC_133888.1	1836343	1837234	LOC141886791	uncharacterized LOC141886791	lncRNA	Chr7	1.86
NC_133888.1	1855001	0.889274	1.769511291773334	NC_133888.1	1846085	1882384	LOC141886770	1-phosphatidylinositol 4%2C5-bisphosphate phosphodiesterase beta-4-like	protein_coding	Chr7	1.86
NC_133888.1	3395001	0.902129	1.8095062063239464	NC_133888.1	3361907	3371737	LOC141885962	ubiquitin-conjugating enzyme E2 E2-like	protein_coding	Chr7	3.4
NC_133888.1	3395001	0.902129	1.8095062063239464	NC_133888.1	3373996	3384310	LOC141886651	ubiquitin-conjugating enzyme E2 E3-like	protein_coding	Chr7	3.4
NC_133888.1	3395001	0.902129	1.8095062063239464	NC_133888.1	3379237	3402279	LOC141886649	charged multivesicular body protein 2a-like	protein_coding	Chr7	3.4
NC_133888.1	3395001	0.902129	1.8095062063239464	NC_133888.1	3385235	3386523	LOC141886436	galanin receptor type 1-like	protein_coding	Chr7	3.4
NC_133888.1	3395001	0.902129	1.8095062063239464	NC_133888.1	3407929	3426209	LOC141886654	atrial natriuretic peptide receptor 1-like	protein_coding	Chr7	3.4
NC_133888.1	3405001	0.908527	1.8294118821928547	NC_133888.1	3423958	3429629	LOC141886648	uncharacterized LOC141886648	protein_coding	Chr7	3.41
NC_133888.1	3645001	0.884294	1.754017345879748	NC_133888.1	3619614	3642394	LOC141886370	tyrosine-protein phosphatase non-receptor type 21-like	protein_coding	Chr7	3.65
NC_133888.1	3645001	0.884294	1.754017345879748	NC_133888.1	3642888	3647912	LOC141886185	N-glycosylase/DNA lyase-like	protein_coding	Chr7	3.65
NC_133888.1	3645001	0.884294	1.754017345879748	NC_133888.1	3650012	3673372	LOC141886183	uncharacterized LOC141886183	protein_coding	Chr7	3.65
NC_133888.1	3655001	0.883387	1.7511954565372814	NC_133888.1	3674222	3681701	LOC141886806	2-oxoglutarate and iron-dependent oxygenase JMJD4-like	protein_coding	Chr7	3.66
NC_133888.1	3665001	0.900743	1.8051940358403094	NC_133888.1	3681847	3717640	LOC141886803	uncharacterized LOC141886803	protein_coding	Chr7	3.67
NC_133888.1	3805001	0.901279	1.8068616573260452	NC_133888.1	3763240	3784461	LOC141885613	uncharacterized LOC141885613	protein_coding	Chr7	3.81
NC_133888.1	3805001	0.901279	1.8068616573260452	NC_133888.1	3786091	3788519	LOC141885612	chondroitin sulfate N-acetylgalactosaminyltransferase 1-like	protein_coding	Chr7	3.81
NC_133888.1	3805001	0.901279	1.8068616573260452	NC_133888.1	3788702	3797996	LOC141885610	uncharacterized LOC141885610	protein_coding	Chr7	3.81
NC_133888.1	3805001	0.901279	1.8068616573260452	NC_133888.1	3799014	3811773	LOC141885609	uncharacterized LOC141885609	protein_coding	Chr7	3.81
NC_133888.1	3805001	0.901279	1.8068616573260452	NC_133888.1	3822895	3826764	LOC141886755	multifunctional methyltransferase subunit TRM112-like protein	protein_coding	Chr7	3.81
NC_133888.1	3805001	0.901279	1.8068616573260452	NC_133888.1	3827623	3878041	LOC141885891	armadillo repeat-containing protein 8-like	protein_coding	Chr7	3.81
NC_133888.1	3825001	0.896625	1.7923819737540074	NC_133888.1	3840434	3872065	LOC141886330	uncharacterized LOC141886330	protein_coding	Chr7	3.83
NC_133888.1	3895001	0.905016	1.8184883392144653	NC_133888.1	3895022	3899310	LOC141886424	uncharacterized LOC141886424	lncRNA	Chr7	3.9
NC_133888.1	3905001	0.914272	1.8472859221845521	NC_133888.1	3922723	3947220	LOC141886222	prolyl endopeptidase FAP-like	protein_coding	Chr7	3.91
NC_133888.1	3995001	0.88688	1.762062997301598	NC_133888.1	3967734	3974489	LOC141886643	protein-L-isoaspartate(D-aspartate) O-methyltransferase-like	protein_coding	Chr7	4.0
NC_133888.1	3995001	0.88688	1.762062997301598	NC_133888.1	3974524	3978874	LOC141885616	citrate synthase-lysine N-methyltransferase CSKMT%2C mitochondrial-like	protein_coding	Chr7	4.0
NC_133888.1	3995001	0.88688	1.762062997301598	NC_133888.1	3979146	4055878	LOC141886437	uncharacterized LOC141886437	protein_coding	Chr7	4.0
NC_133888.1	20435001	0.918371	1.8600388708226667	NC_133888.1	20401038	20410416	LOC141885852	malonate--CoA ligase ACSF3%2C mitochondrial-like	protein_coding	Chr7	20.44
NC_133888.1	20435001	0.918371	1.8600388708226667	NC_133888.1	20414396	20429485	LOC141886735	H2.0-like homeobox protein	protein_coding	Chr7	20.44
NC_133888.1	20435001	0.918371	1.8600388708226667	NC_133888.1	20435212	20455321	LOC141887271	uncharacterized LOC141887271	lncRNA	Chr7	20.44
NC_133888.1	20435001	0.918371	1.8600388708226667	NC_133888.1	20435533	20454459	LOC141887270	forkhead box protein A2-A-like	protein_coding	Chr7	20.44
NC_133888.1	20455001	0.896287	1.7913303766230766	NC_133888.1	20478848	20501983	LOC141887269	uncharacterized LOC141887269	protein_coding	Chr7	20.46
NC_133888.1	21955001	0.891154	1.775360411909869	NC_133888.1	21934692	21947552	LOC141887008	uncharacterized LOC141887008	protein_coding	Chr7	21.96
NC_133888.1	21955001	0.891154	1.775360411909869	NC_133888.1	21949629	21954641	LOC141887013	uncharacterized LOC141887013	protein_coding	Chr7	21.96
NC_133888.1	21955001	0.891154	1.775360411909869	NC_133888.1	21954869	21956765	LOC141887015	uncharacterized LOC141887015	protein_coding	Chr7	21.96
NC_133888.1	21955001	0.891154	1.775360411909869	NC_133888.1	21956933	21960623	LOC141887016	uncharacterized LOC141887016	lncRNA	Chr7	21.96
NC_133888.1	21955001	0.891154	1.775360411909869	NC_133888.1	21963182	21964296	LOC141887017	uncharacterized LOC141887017	lncRNA	Chr7	21.96
NC_133888.1	21955001	0.891154	1.775360411909869	NC_133888.1	21965782	21972087	LOC141887012	protein Wnt-10a-like	protein_coding	Chr7	21.96
NC_133888.1	21965001	0.89521	1.7879795774810299	NC_133888.1	21986930	21991517	LOC141887010	protein Wnt-6-like	protein_coding	Chr7	21.97
NC_133888.1	21975001	0.901849	1.8086350607716966	NC_133888.1	21992151	22007074	LOC141887011	protein Wnt-1-like	protein_coding	Chr7	21.98
NC_133888.1	22045001	0.901196	1.806603424894485	NC_133888.1	22014860	22032176	LOC141887007	uncharacterized LOC141887007	protein_coding	Chr7	22.05
NC_133888.1	22045001	0.901196	1.806603424894485	NC_133888.1	22034606	22041006	LOC141885690	uncharacterized LOC141885690	protein_coding	Chr7	22.05
NC_133888.1	22045001	0.901196	1.806603424894485	NC_133888.1	22039527	22044075	LOC141885691	uncharacterized LOC141885691	lncRNA	Chr7	22.05
NC_133888.1	22045001	0.901196	1.806603424894485	NC_133888.1	22047525	22057035	LOC141885689	PHD finger protein 10-like	protein_coding	Chr7	22.05
NC_133888.1	22045001	0.901196	1.806603424894485	NC_133888.1	22059059	22083792	LOC141885687	uncharacterized LOC141885687	protein_coding	Chr7	22.05
NC_133888.1	22165001	0.911312	1.8380766692036252	NC_133888.1	22140288	22148064	LOC141886445	uncharacterized LOC141886445	protein_coding	Chr7	22.17
NC_133888.1	22165001	0.911312	1.8380766692036252	NC_133888.1	22147596	22182122	LOC141886440	uncharacterized LOC141886440	protein_coding	Chr7	22.17
NC_133888.1	22165001	0.911312	1.8380766692036252	NC_133888.1	22171578	22191176	LOC141886446	uncharacterized LOC141886446	protein_coding	Chr7	22.17
NC_133888.1	22175001	0.911376	1.8382757881869967	NC_133888.1	22194149	22214454	LOC141886438	uncharacterized LOC141886438	protein_coding	Chr7	22.18
NC_133889.1	585001	0.88639	1.538776042064774	NC_133889.1	538226	570617	LOC141890193	uncharacterized LOC141890193	protein_coding	Chr8	0.59
NC_133889.1	585001	0.88639	1.538776042064774	NC_133889.1	571006	575528	LOC141890197	testis-expressed protein 30-like	protein_coding	Chr8	0.59
NC_133889.1	585001	0.88639	1.538776042064774	NC_133889.1	576153	584295	LOC141890194	uncharacterized LOC141890194	protein_coding	Chr8	0.59
NC_133889.1	585001	0.88639	1.538776042064774	NC_133889.1	584389	594560	LOC141890195	radial spoke head protein 4 homolog A-like	protein_coding	Chr8	0.59
NC_133889.1	585001	0.88639	1.538776042064774	NC_133889.1	594931	602345	LOC141890196	eukaryotic initiation factor 4A-III	protein_coding	Chr8	0.59
NC_133889.1	585001	0.88639	1.538776042064774	NC_133889.1	604827	606998	LOC141889756	uncharacterized LOC141889756	protein_coding	Chr8	0.59
NC_133889.1	585001	0.88639	1.538776042064774	NC_133889.1	607041	613564	LOC141889757	COP9 signalosome complex subunit 2	protein_coding	Chr8	0.59
NC_133889.1	595001	0.889379	1.548718125331328	NC_133889.1	614209	629730	LOC141889755	E3 ubiquitin-protein ligase TRIM9-like	protein_coding	Chr8	0.6
NC_133889.1	4325001	0.890755	1.5532950094312874	NC_133889.1	4278064	4301317	LOC141890671	lysosomal cobalamin transporter ABCD4-like	protein_coding	Chr8	4.33
NC_133889.1	4325001	0.890755	1.5532950094312874	NC_133889.1	4301362	4304850	LOC141888878	SRA stem-loop-interacting RNA-binding protein%2C mitochondrial-like	protein_coding	Chr8	4.33
NC_133889.1	4325001	0.890755	1.5532950094312874	NC_133889.1	4305668	4339341	LOC141888855	RNA helicase aquarius-like	protein_coding	Chr8	4.33
NC_133889.1	4325001	0.890755	1.5532950094312874	NC_133889.1	4339499	4358585	LOC141888856	2-oxoadipate dehydrogenase complex component E1-like	protein_coding	Chr8	4.33
NC_133889.1	4345001	0.9176	1.642587490291322	NC_133889.1	4360130	4363054	LOC141888874	uncharacterized LOC141888874	protein_coding	Chr8	4.35
NC_133889.1	4345001	0.9176	1.642587490291322	NC_133889.1	4363498	4366063	LOC141888871	uncharacterized LOC141888871	protein_coding	Chr8	4.35
NC_133889.1	4345001	0.9176	1.642587490291322	NC_133889.1	4364294	4383679	LOC141888872	uncharacterized LOC141888872	protein_coding	Chr8	4.35
NC_133889.1	4355001	0.922135	1.657671915722511	NC_133889.1	4370297	4371883	LOC141888875	uncharacterized LOC141888875	protein_coding	Chr8	4.36
NC_133889.1	4355001	0.922135	1.657671915722511	NC_133889.1	4373009	4406345	LOC141888859	regulator of microtubule dynamics protein 1-like	protein_coding	Chr8	4.36
NC_133889.1	4365001	0.930096	1.6841519842688597	NC_133889.1	4385236	4387733	LOC141888865	uncharacterized LOC141888865	protein_coding	Chr8	4.37
NC_133889.1	4755001	0.891592	1.5560790588438353	NC_133889.1	4730112	4732592	LOC141889979	galanin receptor 2b-like	protein_coding	Chr8	4.76
NC_133889.1	4755001	0.891592	1.5560790588438353	NC_133889.1	4732738	4734695	LOC141889984	putative ATP-dependent RNA helicase DDX28	protein_coding	Chr8	4.76
NC_133889.1	4755001	0.891592	1.5560790588438353	NC_133889.1	4735537	4737539	LOC141889981	galanin receptor 2b-like	protein_coding	Chr8	4.76
NC_133889.1	4755001	0.891592	1.5560790588438353	NC_133889.1	4737329	4752547	LOC141889977	uncharacterized LOC141889977	protein_coding	Chr8	4.76
NC_133889.1	4755001	0.891592	1.5560790588438353	NC_133889.1	4739124	4743714	LOC141889980	galanin receptor 2b-like	protein_coding	Chr8	4.76
NC_133889.1	4755001	0.891592	1.5560790588438353	NC_133889.1	4759791	4780087	LOC141890344	inactive tyrosine-protein kinase 7-like	protein_coding	Chr8	4.76
NC_133889.1	5125001	0.905301	1.6016782624240258	NC_133889.1	5095500	5110393	LOC141890080	uncharacterized LOC141890080	protein_coding	Chr8	5.13
NC_133889.1	5125001	0.905301	1.6016782624240258	NC_133889.1	5111205	5112785	LOC141889450	uncharacterized LOC141889450	lncRNA	Chr8	5.13
NC_133889.1	5125001	0.905301	1.6016782624240258	NC_133889.1	5114402	5149895	LOC141889290	bone morphogenetic protein 2-A-like	protein_coding	Chr8	5.13
NC_133889.1	5125001	0.905301	1.6016782624240258	NC_133889.1	5147404	5158285	LOC141889291	uncharacterized LOC141889291	lncRNA	Chr8	5.13
NC_133889.1	5145001	0.914765	1.633157645506886	NC_133889.1	5161027	5174792	LOC141889593	ATP-binding cassette sub-family B member 10%2C mitochondrial-like	protein_coding	Chr8	5.15
NC_133889.1	5155001	0.912998	1.6272802078581732	NC_133889.1	5175269	5175340	Trnaa-cgc	transfer RNA alanine (anticodon CGC)	tRNA	Chr8	5.16
NC_133889.1	5155001	0.912998	1.6272802078581732	NC_133889.1	5175439	5177640	LOC141889594	uncharacterized LOC141889594	protein_coding	Chr8	5.16
NC_133889.1	5165001	0.909943	1.6171185938135686	NC_133889.1	5180084	5185434	LOC141889566	uncharacterized LOC141889566	protein_coding	Chr8	5.17
NC_133889.1	5165001	0.909943	1.6171185938135686	NC_133889.1	5185824	5187699	LOC141889567	heat shock protein 23-like	protein_coding	Chr8	5.17
NC_133889.1	5165001	0.909943	1.6171185938135686	NC_133889.1	5189227	5193848	LOC141889400	cyclin-dependent kinase inhibitor 3-like	protein_coding	Chr8	5.17
NC_133889.1	5175001	0.893855	1.563606303551835	NC_133889.1	5193856	5196778	LOC141889401	enhancer of rudimentary homolog	protein_coding	Chr8	5.18
NC_133889.1	5175001	0.893855	1.563606303551835	NC_133889.1	5196289	5207610	LOC141889399	phospholipase B1%2C membrane-associated-like	protein_coding	Chr8	5.18
NC_133889.1	5175001	0.893855	1.563606303551835	NC_133889.1	5198801	5199762	LOC141889402	uncharacterized LOC141889402	lncRNA	Chr8	5.18
NC_133889.1	6255001	0.891844	1.5569172672691185	NC_133889.1	6227481	6248857	LOC141890313	CDAN1-interacting nuclease 1-like	protein_coding	Chr8	6.26
NC_133889.1	6255001	0.891844	1.5569172672691185	NC_133889.1	6239724	6242858	LOC141890316	uncharacterized LOC141890316	protein_coding	Chr8	6.26
NC_133889.1	6255001	0.891844	1.5569172672691185	NC_133889.1	6243897	6282221	LOC141890311	homeobox protein Meis1-like	protein_coding	Chr8	6.26
NC_133889.1	6255001	0.891844	1.5569172672691185	NC_133889.1	6259840	6266549	LOC141890317	uncharacterized LOC141890317	lncRNA	Chr8	6.26
NC_133889.1	6265001	0.906899	1.606993568231973	NC_133889.1	6284295	6286265	LOC141890318	uncharacterized LOC141890318	lncRNA	Chr8	6.27
NC_133889.1	6275001	0.889255	1.5483056735665062	NC_133889.1	6299478	6327748	LOC141888743	WD repeat-containing protein 64-like	protein_coding	Chr8	6.28
NC_133889.1	7605001	0.88326	1.5283649612269306	NC_133889.1	7581462	7590325	LOC141890649	adenosine receptor A2a-like	protein_coding	Chr8	7.61
NC_133889.1	7605001	0.88326	1.5283649612269306	NC_133889.1	7606810	7618306	LOC141890646	adenosine receptor A1-like	protein_coding	Chr8	7.61
NC_133889.1	7605001	0.88326	1.5283649612269306	NC_133889.1	7618527	7623522	LOC141890662	trafficking protein particle complex subunit 6b-like	protein_coding	Chr8	7.61
NC_133889.1	7605001	0.88326	1.5283649612269306	NC_133889.1	7623527	7632653	LOC141890636	fucose-1-phosphate guanylyltransferase-like	protein_coding	Chr8	7.61
NC_133889.1	8525001	0.888916	1.5471780836610658	NC_133889.1	8488463	8577099	LOC141888964	uncharacterized LOC141888964	lncRNA	Chr8	8.53
NC_133889.1	8525001	0.888916	1.5471780836610658	NC_133889.1	8493686	8525556	LOC141888959	ribosomal protein S6 kinase-like 1	protein_coding	Chr8	8.53
NC_133889.1	8525001	0.888916	1.5471780836610658	NC_133889.1	8529033	8555476	LOC141889426	uncharacterized LOC141889426	protein_coding	Chr8	8.53
NC_133889.1	17045001	0.928049	1.6773432039253884	NC_133889.1	17017797	17022507	LOC141889037	uncharacterized LOC141889037	protein_coding	Chr8	17.05
NC_133889.1	17045001	0.928049	1.6773432039253884	NC_133889.1	17023701	17035574	LOC141889040	inositol-tetrakisphosphate 1-kinase-like	protein_coding	Chr8	17.05
NC_133889.1	17045001	0.928049	1.6773432039253884	NC_133889.1	17037683	17042125	LOC141889407	uncharacterized LOC141889407	protein_coding	Chr8	17.05
NC_133889.1	17045001	0.928049	1.6773432039253884	NC_133889.1	17041440	17048366	LOC141889408	kelch-like protein 20	protein_coding	Chr8	17.05
NC_133889.1	17045001	0.928049	1.6773432039253884	NC_133889.1	17048472	17057499	LOC141889406	alpha-(1%2C3)-fucosyltransferase 7-like	protein_coding	Chr8	17.05
NC_133889.1	17045001	0.928049	1.6773432039253884	NC_133889.1	17062166	17067601	LOC141889414	uncharacterized LOC141889414	protein_coding	Chr8	17.05
NC_133889.1	17045001	0.928049	1.6773432039253884	NC_133889.1	17067634	17070445	LOC141889413	uncharacterized LOC141889413	protein_coding	Chr8	17.05
NC_133889.1	17055001	0.926344	1.671671992159087	NC_133889.1	17071297	17078023	LOC141889893	zinc finger CCHC domain-containing protein 8-like	protein_coding	Chr8	17.06
NC_133889.1	17055001	0.926344	1.671671992159087	NC_133889.1	17079125	17081448	LOC141889894	E3 ubiquitin-protein ligase NRDP1-like	protein_coding	Chr8	17.06
NC_133889.1	17065001	0.925531	1.6689677721203755	NC_133889.1	17085156	17097927	LOC141889542	uncharacterized LOC141889542	protein_coding	Chr8	17.07
NC_133889.1	18025001	0.910406	1.6186586354838317	NC_133889.1	17998677	18011476	LOC141890121	mitochondrial import inner membrane translocase subunit TIM50-like	protein_coding	Chr8	18.03
NC_133889.1	18025001	0.910406	1.6186586354838317	NC_133889.1	18011632	18061164	LOC141890108	uncharacterized LOC141890108	protein_coding	Chr8	18.03
